source,brand,product,url,rating,review_text,review_date
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Unfortunately this foundation was not my shade, so I was not able to give a review. I can not say how the foundation looked on the skin or how it wore through the day",2024-10-11T17:11:33.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,It’s not long wear. Comes off in a couple hours and makes my skin look patchy. I have the concealer which I love and figured this would be a perfect match. Looks good for 2 hours max,2024-10-09T14:02:46.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,Super white. I used the find your shade feature and got the color totally wrong.,2024-10-08T12:59:08.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,"I wore a light layer and it sat nicely on the skin after powder. I wore this to work and it did not last. I was oily on my nose and some foundation had already came off.
There was a LOT of separation on my chin, emphasizing of texture, and creasing. 
Not cute. Don’t recommend. 
Try and buy at your own risk!",2024-10-08T04:46:00.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This product really does leave a soft and natural finish. I personally go in with a light application and still gives amazing coverage leaving the skin still looking like natural skin. Foundation is also  buildable if more coverage is preferred without looking cakey. The shade range is also amazing!,2024-10-07T17:22:18.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,this stuff is so bad. I switched to it cosmetics CC cream foundation it's much better. this stuff dries out your skin so bad and makes you look disgusting,2024-10-06T02:22:52.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,After using this product it keeps my skin light and hydrated if you have a dry skin this balances out the moisture well into ur skin. I am completely happy with the product,2024-10-03T01:36:09.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"This is my go to foundation, it’s affordable, it’s buildable, it’s functional asf!!!! Stays on! Doesn’t sweat off, and is very blendable!",2024-10-02T23:49:15.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,"I love the product but I have broken the bottle twice which has not happened with another foundation. The packaging is heavy and glass. So, it breaks easily if you drop it. 
It",2024-10-02T17:53:19.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"This foundation is not long wearing. After an hour or two, it is completely cakey and patchy. I have oily skin, but this foundation clings on to any drier areas and separates. I love most/all fenty makeup products but I could not reccomend this",2024-10-01T02:50:18.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,I love this foundation it is the perfect match for my complexion,2024-09-30T17:10:42.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"perfect foundation, a little goes a long way & color is a perfect match.",2024-09-27T21:23:25.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,"Pros: 

- They have a great color selection so you're bound to find 
your perfect shade. 
- The coverage is medium to full depending on your 
application. 
- It is long lasting even without primer or a setting spray. 

Cons:
- Depending on your application, it can streak and look cakey. 

For reference, I have mature oily acne prone skin with some acne scarring on my cheeks. And I've found that it's best to method of application for this foundation is to apply it with a flat foundation brush in downward strokes for a seamless application. Other brushes and methods did not work for this foundation except for this one. I also found two pumps of foundation gave me a very even and full coverage application and it applied more evenly without the need of a primer. Overall, I've been wearing this foundation for a solid six months and it's performed extremely well, especially in the hot humid months here in the Midwest. Even through excessive sweating and a downpour it still held up.",2024-09-26T01:22:44.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This is a really nice foundation! It works so well for my skin and has great coverage. The packaging makes it easy to use and the scent isn’t over powering!,2024-09-25T15:47:57.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,It has total coverage that is buildable. I thought it seemed very breathable with a Matte finish. The shade match was spot on going into deeper colors for darker complexions. It did an excellent job and achieving red undertones which present a problem for my skin because I have Indian in me. I loved the way it made my skin look!,2024-09-25T02:16:51.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"The quality of the product is nice, matte, perfect for oily skin, lasts a long time.",2024-09-23T16:11:58.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I was using make up forever for my foundation for years but they kept changing their formula and shade colors and I could never find anything close to what I used to use. After giving them multiple chances and being disappointed with each one I decided it was time to try something new. I decided to try Fenty and I'm so glad I did, it looks so much more natural, not cakey at all and I don't have to mix colors together to get my shade anymore, it's perfect straight out the bottle!",2024-09-23T12:53:32.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,I really do like this product. I have very dry skin and combo around the t zone. For dry skin it doesn’t look too bad on the skin even though it’s matte it seems to have some airbrush quality to make it look soft close up.,2024-09-22T20:58:43.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,The coverage is amazing and it feels like you have barely anything in your skin and the packaging is so cute and it has a soft but full coverage finish!,2024-09-21T02:44:03.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,I love this foundation so much. It is light weight feeling when we use it. It is medium coverage who wants nature looking. It is not cakey and the pack is so fancy looking.,2024-09-21T02:40:36.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,I have yet to find a color match this good! Rihanna and her team did a good one with this. I went in store to get a color match and haven’t turned back since. Doesn’t have a scent which I love and makes my skin flawless.,2024-09-19T22:47:09.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I loved it! I've used it for a couple of weeks and the result is luminous skin, it's fantastic. It moisturizes the skin without leaving it greasy. I have some sun spots and it perfectly covered them with a natural and long-lasting result, even if it's a sunny day at the beach. The tone is perfect. It's a luxurious and quality foundation. It is easy to apply. The scent is good. Highly recommended.",2024-09-19T03:20:02.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"After using this product over a month now .I am loving it no touch up,it last the entire day and your face is still fauless..Never going back to my previous product..",2024-09-19T01:18:31.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I wore this for an event from morning to night and this foundation lasted the whole time! I had a few greasy areas, but I patted them away. I love the packaging on this foundation it’s very smooth and has a glass texture. As for the smell I’m not a fan since it smells mostly like chemicals, but very easy to not notice.",2024-09-16T20:21:53.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,"This is a great foundation if you have true oily skin. The finish is a full coverage, matte look. Best applied with a sponge. The con is it dries down darker and more yellow.",2024-09-16T05:18:50.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"I used this item for the first time yesterday, I don’t ever wear foundation. I wore it for 6 hours and it was perfect!!! 
This morning though, i woke up with pimples / blisters on my face, blisters o",2024-09-13T04:35:15.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,"Shade range is awesome!!! However...... the formula is very drying and only accentuated the texture of my skin, settling in pores and showcasing any dry patches I have. I would suggest this foundation only for those with oily skin, stay away if you have dry or combination skin.",2024-09-13T02:07:59.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I love this foundation, my skin is super picky and sensitive. It wears all day and doesn’t crease like other foundations. A little goes a long way and i’ve been a favourite for more than 2 years now. Wore this on my wedding day too!! The filter blurring is a plus, makes my skin look so good. Thank You!!",2024-09-12T20:39:29.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This is my first Fenty face product so I was super excited to try it out! I tried it as soon as I received it and fell in love. It gives full coverage without feeling heavy. It blended perfectly and left no patches. It also lasted all day and my skin felt comfortable. The packaging is beautiful like all Fenty products.,2024-09-10T18:33:59.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,"Looks good on, but this foundation is very drying.",2024-09-10T16:30:27.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I liked this product for the day use. The coverage is not heavy, and the finishing is very natural making the foundation looks like your own skin. There is no scent, and this is a plus for me.  The package is very cute and different of some foundation the way of apply is very simple, just pour some with the turbe in your face and spread with a sponge or Mack up brush.",2024-09-10T16:13:32.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This product I tried in the store and purchased it - it’s amazing. I’ve tried other liquid foundations and they can’t compare. Fenty goes on so light and it feels like you don’t have makeup on.,2024-09-09T19:14:14.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"This is definitely a new favorite for me! I know this foundation has been out for a while and don’t know why I haven’t tried, but I’m so glad I did now!! I’m 43 years old and I was skeptical on how it will sit on my skin. Well, baby, I was shook! I love how it feels. Doesn’t feel  and look cakey. It’s long wearing (work 10 hrs a day). Just absolutely live!",2024-09-09T13:11:52.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,I wanted to love this foundation but to me it looked very dry on my skin. The bottle kept leaking and creating a mess too. The color is a perfect match and i love the shade range but it is just not for me,2024-09-07T18:03:15.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,"I had purchased this foundation a while ago in ulta and had returned it due to a shade mismatch. When I saw that Influenster was sending them- I was a little skeptical but the shade match was spot on! The foundation is light weight, really blends well into the skin and feels like skin! You get this sunkissed glow that’s absolutely radiant! Definitely gonna use this one often!",2024-09-06T01:06:10.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Gorgeous foundation! Love the finish , coverage and how light it feels on the skin!! Fenty always nails their neutral colors !! Beautiful undertones . 10/10 bravo fenty",2024-09-05T16:09:11.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"This foundation works well.  Great color match for my skin.   Blends easily, but doesn’t come off easily after it dries.",2024-09-04T18:07:58.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,I had to give it a try a few days and let me tell you fenty never disappoints! Application goes on smoothly and it has a great formula coverage is great and doesn’t crack over the day,2024-09-04T17:38:21.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Fenty Beauty's Soft Matte Longwear Foundation is a soft-matte finish that offers medium to full coverage. Its natural, slightly luminous glow, making it ideal for those who want a radiant but not overly dewy look. foundation is praised for its wide shade range, catering to various skin tones, which is a hallmark of Fenty Beauty
Its lightweight formula is comfortable to wear throughout the day, and it helps blur imperfections while still allowing the skin to breathe. However, those might find it necessary to set it with a powder to prevent shine, and those with dry skin should ensure their skin is well-moisturized before application to avoid any potential patchiness.
Overall, it's a versatile foundation that suits many skin types and delivers a polished, natural finish.",2024-09-04T16:35:44.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Unfortunately I choose the wrong Shade of this fenty foundation, luckily I have used this before and I enjoy it!I am able to regift this to my sister in law for her birthday! But the foundation itself is a beautiful look with a matte finish!",2024-09-04T01:31:49.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,This foundation has a natural finish while still providing good coverage. I love the bottle and the pump which ones made it so easy to apply the perfect amount. The formula feels light and leaves me looking glowing all day long. The packaging is simple but looks so impressive. I love it! Thank you for letting me try this product!,2024-09-03T16:50:27.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"This foundation offers you, coverage, quality, good appearance and it is all that is good in this life, you should really try it to live the best experience, I usually have combination skin and not coartea, I recommend it.",2024-09-03T03:27:27.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,I love this brand and this gives full coverage.The packaging looks great. It blends nicely and shades matches quite well with my skin tone. Worth the try.,2024-09-03T03:24:29.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This product has wonderful coverage. I am able to cover my freckles and redness after one application of this foundation. It is long lasting and works all day long! I would purchase this product again.,2024-09-02T17:33:07.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Today is the first day I tried this product, and I love it.  I have make-up on but it doesn't look like I am wearing any.  The coverage is great.  It does not stay in my fine wrinkles and my face feels amazing.  All of my other products are now in the trash!",2024-09-01T19:26:57.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,Did not work on my skin type… I tired with and without primer and the foundation still pilled… I tried this foundation on it’s own with no other products and it still did not work for me,2024-08-31T02:22:14.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I loved the foundation, it's very liquid and blends super easily, it feels soft on the skin, I don't know if it's all the shades but mine in particular which is 385N was a little mamey, the applicator is perfect and the packaging has enough product so it's totally worth it and it looks super glowy on the skin.",2024-08-31T00:22:29.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I really like this foundation I think that the coverage is really great and it doesn’t feel too heavy on the skin. I like it the finish on this isn’t too shiny and that it’s very natural looking as well. Overall, I really like this foundation I think that it looks really skin like and I think that it lasts for a long time. I definitely recommend this foundation even though it’s on the pricier side ￼",2024-08-30T20:03:12.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"this was not color so I gave it to my friend, she said she likes it!
Medium to full coverage
Soft matte
Long wear that's buidable
Diffuses the look of pores
Sweat and humidity proof
For all skin types, (best for normal to oily)
Great range of skin shades",2024-08-30T16:16:15.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"it exceeded my expectations! The coverage is fantastic, providing a smooth and even finish without feeling heavy. luminous glow that lasts all day. I love Highly recommend this foundation for anyone looking to achieve a radiant and long-lasting look!",2024-08-30T07:34:31.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This foundation clings to the skin just right. It gave full coverage and doesn’t smell at all. It leave a matte finish and the packaging was super cute,2024-08-29T22:15:20.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I really liked it.
I received it thanks to Influenster.

It has good coverage.
The tone is perfect.
It has no scent, I liked that.
The packaging is very pretty.
The finish is not matte yet and I loved that.
It can be perfectly used on all skin types, both oily and dry.

I recommend it.",2024-08-29T15:32:30.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,i really enjoy this foundation. it’s light and goes into my skin flawlessly,2024-08-28T21:34:40.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"I strongly urge acne sufferers to stray away from this product. I knew it was matte and potentially drying but even with extreme skin prep I have never put on such a drying product. It dried immediately making it impossible to spread with a brush or beauty blender. It felt like I was trying to rub in liquid matte lipstick into my skin. Even worse, it was so painful to try and spread it over my acne and taking it off was torture. I’m sure this product works well with extremely oily skin and do not seek a ton of coverage. I never write reviews especially negative but I hope it can spare a fellow acne sufferer from any further pain/irritarion.",2024-08-28T18:24:49.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I like this foundation, it is easy to apply and also almost invisible on the skin. The skin tone is evened out after it. Does not dry the skin. Covers redness. Does not smell of anything.",2024-08-28T03:40:08.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"This foundation has very good coverage. I was also able to mix with lighter foundation to fit my shade. I like how it was a very nice finished, my skin look flawless. I do recommend to others.",2024-08-27T22:10:17.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Love this coverage it’s mega durable and very easy to apply. It adjusts to the skin tone and brand has huge shade range. Love the finish, scent and very convenient packaging",2024-08-27T21:07:36.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"The Fenty Beauty Soft Lit Foundation provides a natural, luminous finish that lasts all day. It’s lightweight, hydrating, and buildable, perfect for a fresh, dewy look without feeling heavy or cakey.",2024-08-26T19:54:03.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,"I wanted to love this so bad for the price and the shade range. Unfortunately I did not ): It dried down before I could pick up a brush/beauty blender and then when I did move fast enough it flaked around
 parts of my face.. I give 2 stars bc for my friends w oily skin this is a must-have for them. But alas, it hated me. And I am a hydrating LADY. I use alll the essences and hydrating toners/washes/ and facial mists out there. My priming was no match for the drying feature of this foundation",2024-08-26T16:33:47.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Love the quality of this foundation. Matte finish, soft and natural coverage, perfect for daily makeup. It has so many shades for every skin color, love the packaging too.  No scented.",2024-08-26T04:03:48.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,I definitely recommend this if you are looking for a natural look! This foundation was not to heavy for my skin. A little goes a long way!,2024-08-26T03:19:41.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,"Very nice foundation. At first glance, I thought it would be too fair for me, but it is very share and really enhanced my skin. I did not have a chance to test for longevity.",2024-08-26T01:42:59.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I received this product for free from @influenster and @fenty for my honest review.
I tested this with ONLY one layer of foundation, no primer or concealers were used. I’m so impressed and shocked that not only did it take away my redness completely, but also my dark circles that I tend to get. This will forever my new go-to with foundation. Thank you, Fenty beauty for this amazing product. It’s such a game changer for me.",2024-08-24T21:43:05.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This foundation is the best foundation in the market! I love how bendable and smooth it goes on. It gives a good amount of coverage as well. Highly recommend! I received this product for free in exchange for my honest review.,2024-08-24T21:07:56.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Fenty Beauty by Rihanna’s Soft’Lit Naturally Luminous Longwear Foundation offers a remarkable balance of coverage and natural radiance. I have been using their Pro Filt’r Soft Matte Longwear Liquid Foundation for the last 4-5 years & absolutely love it so I was excited to test this version out- and let me tell you, it did not disappoint! The foundation provides a buildable, medium-to-full coverage that effectively evens out the complexion while allowing a subtle glow to shine through. Its lightweight, breathable formula ensures a comfortable wear throughout the day, and it adapts well to the skin without settling into fine lines or pores. My skin looked absolutely flawless. The range of shades accommodates diverse skin tones, which I sincerely appreciate, enhancing its appeal for a wide audience such as people like myself who sometimes struggle with finding the exact shade for my skin. The sleek packaging is functional and cute- making it an aesthetically pleasing choice. Overall, this foundation delivers a flawless, luminous finish that enhances your natural beauty with lasting power. I highly recommend this product! I was given the opportunity to test this product in exchange of my honest review.",2024-08-24T16:58:05.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I’ve been using this tire for the past few days. I love it, and I will forever put some routine. ￼",2024-08-24T00:13:26.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This foundation  is amazing! Such a small amount covers a big area. With full coverage  . The shade matches my skin perfectly  . The texture is a silky liquid  base. And it blends very easy I received this free for testing purposes,2024-08-23T20:09:39.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,I really like the foundation but I have two shades and the pump in both are broken after a few months. I can’t take it in my makeup bag because it just leaks everywhere. Unpractical. Won’t repurchase for that reason.,2024-08-21T23:57:50.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,"This foundation doesn’t suck, but it’s not worth the price- you can find better for cheaper. It’s kind of splotchy and definitely doesn’t feel matte",2024-08-20T01:49:46.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"Fenty has obviously changed their formulation/composition this year. I used to be a huge fan and used a lot of their products. These past 2 bottles of foundation have been a nightmare, they make everything look dry and lasts for only a few hours before becoming cakey, creasing, and rubbing off on everything. Huge shame. Will never buy another fenty product!",2024-08-17T00:02:51.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"I was so excited to try this foundation and it’s expensive in Canada compared to the states. However, it started causing my skin to break out! So disappointed in this product now.",2024-08-14T19:53:04.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,"literally my makeup has never looked better, I will say though after a good couple of hours, my face does start to get oily, but I do have very oily skin, so it is expected.",2024-08-13T16:15:07.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,"I didn't like this as much as my usual foundation. I have combo skin, some dry areas and some oily at times. I didn't go well with either. the dry areas looked mire dry and the oily didn't have very good coverage. I will attempt to use this again at some point, but I don't think it's worth the money, when cheaper foundations do a better job.",2024-08-10T04:37:58.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,Got the wrong color and it’s too dry/matte for me.  I’m over 45 so I need all the moisture I can get! Exchanged it for 310 in the glow foundation and it matches perfectly!,2024-08-09T22:17:46.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,The only foundation I will be using from now on just like the concealer it’s the only brand that I have been able to find to match my pale olive skin tone.,2024-08-09T01:35:08.000+00:00
